"Project.ID","Survey.ID","Study.Area.ID","Study.Area","Study.Area.Visit.ID","Design.Component.ID","Design.Component.Label","Design.Component.Visit.ID","Year","Visit.Start.Date","Visit.Start.Time","Nights.Deployed","Design.Component.Visit.Note","Air.Temperature..C.","Field.Observer.Name","UTM.Zone","UTM.Easting","UTM.Northing","Longitude..DD.","Latitude..DD.","Geographic.Coordinate.Source","Taxonomic.Unit.ID","Species.Code","Animal.ID","Count","Survey.Observation.Note","Survey.Observation.ID","Detection.Type.Code","Detection.Direction..deg.","Detection.Distance..m.","Temporary.Animal.ID","Life.Stage.Code","Sex.Code","Activity.Code","Feature.Type","Feature.Label","Feature.Count","Sign.Type.Code","Sign.or.Sample.Age.Code","Sign.Count","Group.Label","Adult.Males","Adult.Females","Adults...Unclassified.Sex","Juvenile.Males","Juvenile.Females","Juveniles...Unclassified.Sex","Males...Unclassified.Life.Stage","Females...Unclassified.Life.Stage","Unclassified.Life.Stage.and.Sex","Eggs","Egg.Masses","Larvae","Pupae","Hatchlings","Fledglings"
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373643,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373644,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373645,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373646,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373647,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373648,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35080,32463,"Nazko Lake Park",39546,258715,"Nazko Lake Park",576679,"2015","2015-05-25T00:00:00Z",1200,NA,NA,20,"Chris Armstrong",10,459805,5801900,-123.59033,52.3659,"Transect - Start",27075,"A-RALU",NA,1,"",1373649,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576643,"2016","2016-04-28T00:00:00Z",0,NA,NA,10,"Dave Heagy",11,454001,5449042,-117.63133,49.19245,"Survey Observation",27075,"A-RALU",NA,1,"",1373578,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576643,"2016","2016-04-28T00:00:00Z",0,NA,NA,10,"Dave Heagy",11,454023,5449053,-117.63103,49.19255,"Survey Observation",27075,"A-RALU",NA,1,"",1373579,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,454201,5449135,-117.6286,49.1933,"Survey Observation",27075,"A-RALU",NA,2,"Small",1373580,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,454181,5449116,-117.62887,49.19313,"Survey Observation",27075,"A-RALU",NA,1,"Small",1373581,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,454181,5449116,-117.62887,49.19313,"Survey Observation",27075,"A-RALU",NA,1,"Small",1373582,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,454170,5449107,-117.62902,49.19305,"Survey Observation",27075,"A-RALU",NA,1,"Large",1373583,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,453984,5448995,-117.63156,49.19203,"Survey Observation",27075,"A-RALU",NA,3,"Medium",1373584,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,453975,5448902,-117.63167,49.19119,"Survey Observation",27075,"A-RALU",NA,1,"Large",1373585,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,454082,5448986,-117.63022,49.19195,"Survey Observation",27075,"A-RALU",NA,1,"Small",1373586,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35083,32465,"Champion Lakes Park",39539,258710,"Champion Lakes Park",576644,"2016","2016-05-13T00:00:00Z",0,NA,NA,16,"Dave Heagy",11,454513,5448228,-117.62421,49.18517,"Survey Observation",27075,"A-RALU",NA,2,"Medium",1373587,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454255,5449082,-117.62785,49.19283,"Survey Observation",27075,"A-RALU",NA,1,"Med",1373590,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454473,5448790,-117.62483,49.19022,"Survey Observation",27075,"A-RALU",NA,1,"Med",1373591,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454578,5448443,-117.62335,49.18711,"Survey Observation",27075,"A-RALU",NA,1,"Large",1373592,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454285,5448785,-117.62741,49.19016,"Survey Observation",27075,"A-RALU",NA,1,"Med",1373593,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454098,5448931,-117.62999,49.19146,"Survey Observation",27075,"A-RALU",NA,1,"Med",1373594,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454213,5449123,-117.62843,49.1932,"Transect - Start",27075,"A-RALU",NA,1,"",1373595,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454184,5449113,-117.62883,49.1931,"Survey Observation",27075,"A-RALU",NA,1,"Small",1373596,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454202,5449134,-117.62859,49.1933,"Survey Observation",27075,"A-RALU",NA,1,"Med",1373597,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35086,32464,"Burges James Gadsden Park",39534,258704,"Burges James Gadsden Park",576619,"2017","2017-05-17T00:00:00Z",0,NA,NA,NA,"Liza Pegura",11,495185,5695910,-117.06924,51.41439,"Transect - Start",27075,"A-RALU",NA,80,"Large egg mass floating on surface",1373536,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
5572,40104,32465,"Champion Lakes Park",40399,258710,"Champion Lakes Park",611389,"2018","2018-06-12T00:00:00Z",1100,NA,NA,10,"Tom Roos",10,454446,5448684,-123.62519,49.18927,"Survey Observation",27075,"A-RALU",NA,2,"",1453381,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40104,32465,"Champion Lakes Park",40399,258710,"Champion Lakes Park",611390,"2018","2018-06-12T00:00:00Z",1145,NA,NA,10,"Tom Roos",10,454754,5448330,-123.62092,49.1861,"Survey Observation",27075,"A-RALU",NA,1,"",1453382,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40104,32465,"Champion Lakes Park",40399,258710,"Champion Lakes Park",611391,"2018","2018-06-12T00:00:00Z",1155,NA,NA,10,"Tom Roos",10,454734,5448282,-123.62119,49.18567,"Survey Observation",27075,"A-RALU",NA,1,"",1453383,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40104,32465,"Champion Lakes Park",40399,258710,"Champion Lakes Park",611392,"2018","2018-06-12T00:00:00Z",1235,NA,NA,10,"Tom Roos",10,454273,5448726,-123.62756,49.18963,"Survey Observation",27075,"A-RALU",NA,1,"",1453384,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40111,32523,"Big Bar Lake Park",40391,258721,"Otter Lake",611343,"2019","2019-07-19T00:00:00Z",0,NA,NA,16,"Kyla Roorda",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,1,"",1453318,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40111,32523,"Big Bar Lake Park",40391,258721,"Otter Lake",611343,"2019","2019-07-19T00:00:00Z",0,NA,NA,16,"Kyla Roorda",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,2,"Tadpole",1453322,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
5572,40123,32521,"Lac du Bois Protected Area",40404,258724,"Opax wetland",611467,"2020","2020-06-21T00:00:00Z",1200,NA,NA,NA,"Sienna Hoffos",10,676742,5633953,-120.4902,50.83027,"Transect - Start",27075,"A-RALU",NA,5,"See pictures - varying sizes",1453460,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40123,32521,"Lac du Bois Protected Area",40404,258724,"Opax wetland",611469,"2020","2020-07-11T00:00:00Z",1120,NA,NA,NA,"Sienna Hoffos",10,676742,5633953,-120.4902,50.83027,"Transect - Start",27075,"A-RALU",NA,1,"Spotted in the shallow water - fairly large in size.",1453462,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35085,32467,"Mahoney Lake Ecological Reserve",39543,258713,"Auditory survey #1 SW corner of lake",576675,"2016","2016-04-20T00:00:00Z",2030,NA,NA,17,"Sara Bunge",11,312094,5462375,-119.58395,49.28521,"Transect - Start",27096,"A-SPIN",NA,1,"Count not given.",1373628,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40106,32467,"Mahoney Lake Ecological Reserve",40405,258713,"Auditory survey #1 SW corner of lake",611470,"2018","2018-04-12T00:00:00Z",2050,NA,NA,2,"Sara Bunge",11,312094,5462375,-119.58395,49.28521,"Transect - Start",27096,"A-SPIN",NA,3,"Survey Pt #1 couple calling on eastern edge of SW bay, 1 calling from west shore of SW bay",1453464,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40115,32467,"Mahoney Lake Ecological Reserve",40406,269975,"Auditory survey #2 Interpretive sign E edge lake",611483,"2019","2019-05-28T00:00:00Z",2147,NA,NA,19,"Sara Bunge",11,312386,5462824,-119.58015,49.28934,"Transect - Start",27096,"A-SPIN",NA,1,"Station# 2; 1 individual called once from east side of lake",1453480,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,40440,36840,"Yellow Point Bog Ecological Reserve",40465,270172,"Station 2 (visual)",612416,"2017","2017-04-18T00:00:00Z",1300,NA,NA,11,"Erica Mcclaren",10,442212,5433624,-123.79091,49.05278,"Survey Observation",27855,"NULL",NA,0,"",1468218,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35087,32461,"Call Lake Park",39537,258705,"Call Lake Park",576622,"2017","2017-04-05T00:00:00Z",950,NA,NA,2,"Darren Fillier",9,623014,6069830,-127.08821,54.76062,"Transect - Start",27855,"NULL",NA,0,"Minimal background noise, train, traffic, songbirds.",1373554,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35079,32462,"Naikoon Park",39544,258714,"Naikoon Park",576676,"2015","2015-05-14T00:00:00Z",0,NA,NA,18,"Lucy Stefanyk",9,305562,5940277,-131.93684,53.57525,"Transect - Start",27855,"NULL",NA,0,"No amphibians heard",1373632,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35090,32462,"Naikoon Park",39545,258714,"Naikoon Park",576677,"2017","2017-03-28T00:00:00Z",0,NA,NA,NA,"Lucy Stefanyk",9,305562,5940277,-131.93684,53.57525,"Transect - Start",27855,"NULL",NA,0,"No amphibians were observed visually",1373635,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576645,"2017","2017-05-10T00:00:00Z",900,NA,NA,18,"Dave Heagy",11,454213,5449123,-117.62843,49.1932,"Transect - Start",27855,"NULL",NA,0,"No amphibians were observed. Water level high. Patchy snow around lake.",1373588,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576645,"2017","2017-05-10T00:00:00Z",900,NA,NA,18,"Dave Heagy",11,454213,5449123,-117.62843,49.1932,"Transect - Start",27855,"NULL",NA,0,"",1373589,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35088,32465,"Champion Lakes Park",39540,258710,"Champion Lakes Park",576646,"2017","2017-06-17T00:00:00Z",830,NA,NA,10,"Dave Heagy",11,454213,5449123,-117.62843,49.1932,"Transect - Start",27855,"NULL",NA,0,"No amphibians were heard",1373598,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258711,"Auditory survey",576661,"2017","2017-05-26T00:00:00Z",1255,NA,NA,21,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373614,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258711,"Auditory survey",576662,"2017","2017-06-22T00:00:00Z",1135,NA,NA,14,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373616,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258711,"Auditory survey",576663,"2017","2017-07-17T00:00:00Z",1242,NA,NA,15,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373618,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258711,"Auditory survey",576666,"2017","2017-09-26T00:00:00Z",1345,NA,NA,15,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373624,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258711,"Auditory survey",576667,"2017","2017-09-27T00:00:00Z",1012,NA,NA,16,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373626,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258712,"Visual survey",576669,"2017","2017-06-22T00:00:00Z",1135,NA,NA,14,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"No amphibians were observed",1373615,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258712,"Visual survey",576670,"2017","2017-07-17T00:00:00Z",1231,NA,NA,15,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373617,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258712,"Visual survey",576673,"2017","2017-09-26T00:00:00Z",1325,NA,NA,15,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373623,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35089,32466,"Hai Lake-Mount Herman Park",39542,258712,"Visual survey",576674,"2017","2017-09-27T00:00:00Z",1012,NA,NA,16,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373625,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258711,"Auditory survey",576647,"2016","2016-03-14T00:00:00Z",1445,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373600,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258711,"Auditory survey",576649,"2016","2016-05-05T00:00:00Z",1400,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373604,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258711,"Auditory survey",576650,"2016","2016-06-10T00:00:00Z",1000,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373606,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258711,"Auditory survey",576651,"2016","2016-07-15T00:00:00Z",1200,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373608,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258711,"Auditory survey",576652,"2016","2016-08-23T00:00:00Z",1117,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373610,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258711,"Auditory survey",576653,"2016","2016-09-01T00:00:00Z",1457,NA,NA,17,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373612,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258712,"Visual survey",576654,"2016","2016-03-14T00:00:00Z",1445,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373599,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258712,"Visual survey",576656,"2016","2016-05-05T00:00:00Z",1400,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373603,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,35084,32466,"Hai Lake-Mount Herman Park",39541,258712,"Visual survey",576657,"2016","2016-06-10T00:00:00Z",1000,NA,NA,NA,"Diana Christianson",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",1373605,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
