"Project.ID","Survey.ID","Study.Area.ID","Study.Area","Study.Area.Visit.ID","Design.Component.ID","Design.Component.Label","Design.Component.Visit.ID","Year","Visit.Start.Date","Visit.Start.Time","Nights.Deployed","Design.Component.Visit.Note","Air.Temperature..C.","Field.Observer.Name","UTM.Zone","UTM.Easting","UTM.Northing","Longitude..DD.","Latitude..DD.","Geographic.Coordinate.Source","Taxonomic.Unit.ID","Species.Code","Animal.ID","Count","Survey.Observation.Note","Survey.Observation.ID","Detection.Type.Code","Detection.Direction..deg.","Detection.Distance..m.","Temporary.Animal.ID","Life.Stage.Code","Sex.Code","Activity.Code","Feature.Type","Feature.Label","Feature.Count","Sign.Type.Code","Sign.or.Sample.Age.Code","Sign.Count","Group.Label","Adult.Males","Adult.Females","Adults...Unclassified.Sex","Juvenile.Males","Juvenile.Females","Juveniles...Unclassified.Sex","Males...Unclassified.Life.Stage","Females...Unclassified.Life.Stage","Unclassified.Life.Stage.and.Sex","Eggs","Egg.Masses","Larvae","Pupae","Hatchlings","Fledglings"
5569,35558,32900,"Skagit Valley Park",40523,270202,"T5",613000,"2017","2017-07-10T00:00:00Z",915,NA,NA,NA,"AJ Fedoruk",10,640955,5434928,-121.07085,49.05109,"Transect - Start",2008,"M-TAHU",NA,1,"",1469309,"CA",NA,25,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,35558,32900,"Skagit Valley Park",40523,270202,"T5",613000,"2017","2017-07-10T00:00:00Z",915,NA,NA,NA,"AJ Fedoruk",10,640955,5434928,-121.07085,49.05109,"Transect - Start",2008,"M-TAHU",NA,1,"",1469310,"CA",NA,40,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,35558,32900,"Skagit Valley Park",40523,270202,"T5",613000,"2017","2017-07-10T00:00:00Z",915,NA,NA,NA,"AJ Fedoruk",10,640955,5434928,-121.07085,49.05109,"Transect - Start",2008,"M-TAHU",NA,1,"Chirping",1469311,"CA",NA,30,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,35558,32900,"Skagit Valley Park",40523,270202,"T5",613000,"2017","2017-07-10T00:00:00Z",915,NA,NA,NA,"AJ Fedoruk",10,640955,5434928,-121.07085,49.05109,"Transect - Start",2008,"M-TAHU",NA,1,"",1469312,"CA",NA,60,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259193,"1",612455,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,340947,6544460,-125.76974,59.00998,"Transect - Start",2008,"M-TAHU",NA,1,"",1468424,"VI",NA,5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259193,"1",612455,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,340947,6544460,-125.76974,59.00998,"Transect - Start",2008,"M-TAHU",NA,0,"Midden",1468425,"SI",NA,5,NA,NA,NA,NA,NA,NA,NA,"FD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259193,"1",612455,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,340947,6544460,-125.76974,59.00998,"Transect - Start",2008,"M-TAHU",NA,0,"Midden",1468426,"SI",NA,5,NA,NA,NA,NA,NA,NA,NA,"FD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259193,"1",612455,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,340947,6544460,-125.76974,59.00998,"Transect - Start",2008,"M-TAHU",NA,1,"",1468427,"CA",NA,15,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259194,"2",612458,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341300,6544541,-125.76366,59.01084,"Transect - Start",2008,"M-TAHU",NA,1,"",1468423,"CA",NA,30,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259196,"4",612464,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341378,6544526,-125.7623,59.01073,"Transect - Start",2008,"M-TAHU",NA,1,"",1468420,"CA",NA,20,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259196,"4",612464,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341378,6544526,-125.7623,59.01073,"Transect - Start",2008,"M-TAHU",NA,1,"",1468421,"CA",NA,10,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259197,"5",612467,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341100,6544341,-125.767,59.00897,"Transect - Start",2008,"M-TAHU",NA,1,"",1468415,"CA",NA,15,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259197,"5",612467,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341100,6544341,-125.767,59.00897,"Transect - Start",2008,"M-TAHU",NA,1,"",1468416,"VI",NA,5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259197,"5",612467,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341100,6544341,-125.767,59.00897,"Transect - Start",2008,"M-TAHU",NA,0,"Midden",1468417,"SI",NA,5,NA,NA,NA,NA,NA,NA,NA,"FD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259197,"5",612467,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341100,6544341,-125.767,59.00897,"Transect - Start",2008,"M-TAHU",NA,1,"",1468418,"CA",NA,10,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259197,"5",612467,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341100,6544341,-125.767,59.00897,"Transect - Start",2008,"M-TAHU",NA,1,"",1468419,"CA",NA,30,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40497,32705,"Muncho Lake Park",40474,259195,"3",612461,"2018","2018-09-06T00:00:00Z",0,NA,NA,NA,"Robert Macleod",10,341599,6544612,-125.75851,59.01159,"Transect - Start",27855,"NULL",NA,0,"",1468422,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270199,"T2",613022,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641543,5434064,-121.06311,49.04319,"Transect - Start",2008,"M-TAHU",NA,0,"old midden",1469385,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270199,"T2",613022,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641543,5434064,-121.06311,49.04319,"Transect - Start",2008,"M-TAHU",NA,0,"very small old midden",1469386,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270200,"T3",613025,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641380,5434439,-121.0652,49.0466,"Transect - Start",2008,"M-TAHU",NA,0,"very small new midden",1469387,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270201,"T4",613028,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641168,5434661,-121.06803,49.04864,"Transect - Start",2008,"M-TAHU",NA,0,"very small old midden",1469388,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270201,"T4",613028,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641168,5434661,-121.06803,49.04864,"Transect - Start",2008,"M-TAHU",NA,0,"small old midden",1469389,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270201,"T4",613028,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641168,5434661,-121.06803,49.04864,"Transect - Start",2008,"M-TAHU",NA,1,"rattle",1469390,"CA",NA,70,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270201,"T4",613028,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641168,5434661,-121.06803,49.04864,"Transect - Start",2008,"M-TAHU",NA,1,"chirp",1469391,"CA",NA,60,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270202,"T5",613031,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,640955,5434928,-121.07085,49.05109,"Transect - Start",2008,"M-TAHU",NA,0,"small old midden",1469392,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270202,"T5",613031,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,640955,5434928,-121.07085,49.05109,"Transect - Start",2008,"M-TAHU",NA,0,"small old midden",1469393,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40677,32900,"Skagit Valley Park",40525,270198,"T1",613019,"2019","2019-06-26T00:00:00Z",0,NA,NA,NA,"AJ Fedoruk",10,641715,5433725,-121.06087,49.0401,"Transect - Start",27855,"NULL",NA,0,"",1469384,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270190,"T1",612759,"2019","2019-08-06T00:00:00Z",0,NA,NA,NA,"Sigrid Vermeulen",11,350706,5878461,-119.22655,53.03481,"Transect - Start",2008,"M-TAHU",NA,1,"",1468938,"CA",NA,50,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270191,"T2",612762,"2019","2019-08-06T00:00:00Z",0,NA,NA,NA,"Sigrid Vermeulen",11,351007,5878364,-119.22202,53.03402,"Transect - Start",2008,"M-TAHU",NA,1,"",1468939,"CA",NA,50,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270192,"T3",612765,"2019","2019-08-06T00:00:00Z",0,NA,NA,NA,"Sigrid Vermeulen",11,351316,5878283,-119.21738,53.03338,"Transect - Start",2008,"M-TAHU",NA,1,"",1468940,"CA",NA,20,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270193,"T4",612768,"2019","2019-08-06T00:00:00Z",0,NA,NA,NA,"Sigrid Vermeulen",11,351750,5878341,-119.21094,53.03402,"Transect - Start",2008,"M-TAHU",NA,0,"",1468941,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270194,"T5",612771,"2019","2019-08-06T00:00:00Z",0,NA,NA,NA,"Sigrid Vermeulen",11,351708,5878658,-119.21171,53.03686,"Transect - Start",2008,"M-TAHU",NA,0,"",1468942,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270194,"T5",612771,"2019","2019-08-06T00:00:00Z",0,NA,NA,NA,"Sigrid Vermeulen",11,351708,5878658,-119.21171,53.03686,"Transect - Start",2008,"M-TAHU",NA,1,"",1468943,"VI",NA,0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258913,"T1",612717,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,540593,5575892,-116.42963,50.33372,"Transect - Start",2008,"M-TAHU",NA,1,"",1468874,"CA",20,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258913,"T1",612717,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,540593,5575892,-116.42963,50.33372,"Transect - Start",2008,"M-TAHU",NA,1,"",1468875,"CA",10,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258916,"T4",612729,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,539379,5574686,-116.44681,50.32296,"Transect - Start",2008,"M-TAHU",NA,1,"",1468878,"CA",5,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258916,"T4",612729,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,539379,5574686,-116.44681,50.32296,"Transect - Start",2008,"M-TAHU",NA,1,"",1468879,"CA",5,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258917,"T5",612733,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,539122,5574427,-116.45045,50.32065,"Transect - Start",2008,"M-TAHU",NA,1,"",1468880,"CA",15,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258917,"T5",612733,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,539122,5574427,-116.45045,50.32065,"Transect - Start",2008,"M-TAHU",NA,1,"",1468881,"CA",10,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258914,"T2",612721,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,540304,5575673,-116.43371,50.33177,"Transect - Start",27855,"NULL",NA,0,"",1468876,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40024,32783,"Purcell Wilderness Conservancy Park and Protected Area",40504,258915,"T3",612725,"2018","2018-09-18T00:00:00Z",0,NA,NA,NA,"Ally Myers",11,539771,5575220,-116.44125,50.32773,"Transect - Start",27855,"NULL",NA,0,"",1468877,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40025,32704,"Lakelse Lake Park",40513,258846,"1",612824,"2018","2018-08-10T00:00:00Z",0,NA,NA,24,"Jacob Mantel",9,530550,6026197,-128.52961,54.38263,"Transect - Start",27855,"NULL",NA,0,"",1469066,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40025,32704,"Lakelse Lake Park",40513,258847,"2",612827,"2018","2018-08-10T00:00:00Z",0,NA,NA,24,"Jacob Mantel",9,530346,6026145,-128.53276,54.38218,"Transect - Start",27855,"NULL",NA,0,"",1469067,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40025,32704,"Lakelse Lake Park",40513,258848,"3",612830,"2018","2018-08-10T00:00:00Z",0,NA,NA,24,"Jacob Mantel",9,530035,6026074,-128.53756,54.38156,"Transect - Start",27855,"NULL",NA,0,"",1469068,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40025,32704,"Lakelse Lake Park",40513,258849,"4",612833,"2018","2018-08-10T00:00:00Z",0,NA,NA,24,"Jacob Mantel",9,529991,6026237,-128.53822,54.38303,"Transect - Start",27855,"NULL",NA,0,"",1469069,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40025,32704,"Lakelse Lake Park",40513,258850,"5",612836,"2018","2018-08-10T00:00:00Z",0,NA,NA,24,"Jacob Mantel",9,529886,6026410,-128.53982,54.38459,"Transect - Start",27855,"NULL",NA,0,"",1469070,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270190,"T1",612758,"2019","2019-08-05T00:00:00Z",0,NA,NA,15,"Isabelle Bourque",11,350706,5878461,-119.22655,53.03481,"Transect - Start",2008,"M-TAHU",NA,1,"",1468932,"CA",NA,100,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270191,"T2",612761,"2019","2019-08-05T00:00:00Z",0,NA,NA,15,"Isabelle Bourque",11,351007,5878364,-119.22202,53.03402,"Transect - Start",2008,"M-TAHU",NA,1,"",1468933,"CA",NA,90,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270192,"T3",612764,"2019","2019-08-05T00:00:00Z",0,NA,NA,15,"Isabelle Bourque",11,351316,5878283,-119.21738,53.03338,"Transect - Start",2008,"M-TAHU",NA,1,"",1468934,"CA",NA,150,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270193,"T4",612767,"2019","2019-08-05T00:00:00Z",0,NA,NA,15,"Isabelle Bourque",11,351750,5878341,-119.21094,53.03402,"Transect - Start",2008,"M-TAHU",NA,1,"",1468935,"VI",NA,3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270194,"T5",612770,"2019","2019-08-05T00:00:00Z",0,NA,NA,15,"Isabelle Bourque",11,351708,5878658,-119.21171,53.03686,"Transect - Start",2008,"M-TAHU",NA,1,"",1468936,"CA",NA,100,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40030,36341,"Mount Robson Park",40508,270194,"T5",612770,"2019","2019-08-05T00:00:00Z",0,NA,NA,15,"Isabelle Bourque",11,351708,5878658,-119.21171,53.03686,"Transect - Start",2008,"M-TAHU",NA,0,"",1468937,"SI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FD",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612694,"2019","2019-09-14T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,0,"Midden",1468818,"SI",NA,20,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612694,"2019","2019-09-14T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,1,"",1468819,"CA",NA,50,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612694,"2019","2019-09-14T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,1,"",1468820,"CA",NA,50,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612694,"2019","2019-09-14T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,1,"",1468821,"CA",NA,5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612695,"2019","2019-09-15T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,1,"squirrel on midden",1468822,"VI",NA,15,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612695,"2019","2019-09-15T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,0,"Midden",1468823,"SI",NA,1,NA,NA,NA,NA,NA,NA,NA,"FD",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612695,"2019","2019-09-15T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,1,"",1468824,"CA",NA,60,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612695,"2019","2019-09-15T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",2008,"M-TAHU",NA,1,"",1468825,"CA",NA,30,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,40034,32707,"Yaaguun Gandlaay Conservancy",40502,258865,"T2",612693,"2019","2019-09-12T00:00:00Z",0,NA,NA,NA,"Chris Ashurst",8,671163,5947079,-132.41055,53.64444,"Transect - Start",27855,"NULL",NA,0,"",1468817,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,35339,32721,"Call Lake Park",39590,258872,"T1",577268,"2016","2016-09-15T00:00:00Z",950,NA,NA,NA,"Mark Parminter",9,623087,6069834,-127.08707,54.76063,"Transect - Start",2008,"M-TAHU",NA,1,"",1374518,"CA",NA,15,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,35339,32721,"Call Lake Park",39590,258872,"T1",577268,"2016","2016-09-15T00:00:00Z",950,NA,NA,NA,"Mark Parminter",9,623087,6069834,-127.08707,54.76063,"Transect - Start",2008,"M-TAHU",NA,1,"",1374519,"CA",NA,25,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
